"text","label"
"I need Tuesday to be fully open, no commitments that day.","SOFT_DAY_OFF"
"Mark Sunday as unavailable for me, no teaching responsibilities.","SOFT_DAY_OFF"
"Please ensure my Friday is entirely free of classes.","SOFT_DAY_OFF"
"I cannot teach or attend sessions on Monday, mark it as off.","SOFT_DAY_OFF"
"Block Thursday for me, no teaching or meetings allowed.","SOFT_DAY_OFF"
"Ensure my Saturday schedule is clear of any classes.","SOFT_DAY_OFF"
"Keep Wednesday free for me, no academic duties assigned.","SOFT_DAY_OFF"
"I need Friday off entirely, no obligations or teaching sessions.","SOFT_DAY_OFF"
"Mark Tuesday as unavailable for me, no classes allowed.","SOFT_DAY_OFF"
"I want Sunday to remain free, no lectures or assignments.","SOFT_DAY_OFF"
"Don't give me any sessions on Monday, I need it off completely.","SOFT_DAY_OFF"
"Please ensure Thursday is entirely open, no academic work assigned.","SOFT_DAY_OFF"
"Make sure I don't have classes or commitments on Saturday.","SOFT_DAY_OFF"
"I need Wednesday to be blocked as a personal day, no courses.","SOFT_DAY_OFF"
"Mark Monday as unavailable for any obligations.","SOFT_DAY_OFF"
"Keep Friday completely free for me, no sessions assigned.","SOFT_DAY_OFF"
"Don't schedule anything for me on Sunday, I need it fully open.","SOFT_DAY_OFF"
"I cannot teach on Thursday, please ensure it's marked as unavailable.","SOFT_DAY_OFF"
"Keep Saturday as a non-teaching day for me, no obligations.","SOFT_DAY_OFF"

"Please schedule my Math lectures only on even weeks.","SOFT_WEEK_EVENNESS"
"I want my Physics seminary to take place only during odd weeks.","SOFT_WEEK_EVENNESS"
"Ensure the Chemistry course runs on weeks 2, 4, 6, and so on.","SOFT_WEEK_EVENNESS"
"Let my Biology laboratory sessions occur biweekly on odd weeks.","SOFT_WEEK_EVENNESS"
"Schedule the English lectures only during even-numbered weeks.","SOFT_WEEK_EVENNESS"
"The History seminar should happen every other week, starting with week 1.","SOFT_WEEK_EVENNESS"
"I prefer to teach my Programming course only on even weeks.","SOFT_WEEK_EVENNESS"
"Make sure my Art class is scheduled on odd weeks only.","SOFT_WEEK_EVENNESS"
"Can we keep my Software Engineering lectures biweekly, starting on even weeks?","SOFT_WEEK_EVENNESS"
"My Calculus seminar should run every second week, beginning with week 2.","SOFT_WEEK_EVENNESS"
"Schedule my Logic course on even-numbered weeks, please.","SOFT_WEEK_EVENNESS"
"I need the Philosophy lectures to happen every other week on odd weeks.","SOFT_WEEK_EVENNESS"
"Let's keep my Monday Economics classes on odd weeks only.","SOFT_WEEK_EVENNESS"
"Arrange the Statistics labs for biweekly schedules on even weeks.","SOFT_WEEK_EVENNESS"
"I want my Mechanical Engineering course on alternate weeks, starting week 1.","SOFT_WEEK_EVENNESS"
"Mark my Tuesday seminars for every other week, beginning with week 2.","SOFT_WEEK_EVENNESS"
"Please ensure the Environmental Science course happens on odd-numbered weeks.","SOFT_WEEK_EVENNESS"
"Let's schedule my Marketing class only during even weeks.","SOFT_WEEK_EVENNESS"
"Make my Friday Sociology seminar biweekly, starting with odd weeks.","SOFT_WEEK_EVENNESS"
"Set my Physics lab for every other week, beginning with week 2.","SOFT_WEEK_EVENNESS"
"I'd like my Astronomy lecture scheduled on even weeks only.","SOFT_WEEK_EVENNESS"
"Ensure my Computer Science course is held biweekly, starting with week 1.","SOFT_WEEK_EVENNESS"
"The Geography seminar must occur only during odd weeks.","SOFT_WEEK_EVENNESS"
"Schedule my Chemistry lectures on alternate weeks, starting with week 2.","SOFT_WEEK_EVENNESS"
"Make my Civil Engineering lab run every other week, odd-numbered weeks preferred.","SOFT_WEEK_EVENNESS"
"Keep my Linguistics seminar every second week, beginning with even weeks.","SOFT_WEEK_EVENNESS"
"I prefer my Tuesday Accounting lecture scheduled on odd weeks only.","SOFT_WEEK_EVENNESS"
"Mark the Business Ethics course for biweekly schedules, starting with week 2.","SOFT_WEEK_EVENNESS"
"My Software Design class should run on alternate weeks, beginning with week 1.","SOFT_WEEK_EVENNESS"
"Ensure the Design Thinking sessions are set for even-numbered weeks.","SOFT_WEEK_EVENNESS"
"Let's arrange the AI lectures for every other week, odd weeks only.","SOFT_WEEK_EVENNESS"
"Keep my Engineering Math labs on even-numbered weeks only, please.","SOFT_WEEK_EVENNESS"
"I need my Environmental Law lectures biweekly, starting with week 1.","SOFT_WEEK_EVENNESS"
"Schedule my Computational Physics seminar for every second week, even weeks.","SOFT_WEEK_EVENNESS"
"The Literary Analysis class must happen biweekly, beginning with odd weeks.","SOFT_WEEK_EVENNESS"
"Mark the Quantum Mechanics lectures on alternate weeks, starting with week 2.","SOFT_WEEK_EVENNESS"
"Ensure my Database Systems lab is held every other week on even weeks.","SOFT_WEEK_EVENNESS"
"My Architecture seminar should run on odd-numbered weeks only.","SOFT_WEEK_EVENNESS"
"Schedule the Monday Data Science lecture for alternate weeks, starting with week 1.","SOFT_WEEK_EVENNESS"
"I'd like my Industrial Design sessions scheduled on even weeks only.","SOFT_WEEK_EVENNESS"
"The Organizational Behavior class must happen biweekly, starting with week 2.","SOFT_WEEK_EVENNESS"
"Keep my Game Theory lecture running on odd-numbered weeks.","SOFT_WEEK_EVENNESS"
"I want the Artificial Intelligence lab every second week, even weeks preferred.","SOFT_WEEK_EVENNESS"
"Make sure my Friday Logic seminar is scheduled for biweekly sessions, starting with week 1.","SOFT_WEEK_EVENNESS"
"Arrange the Monday Physics lecture every other week, even weeks only.","SOFT_WEEK_EVENNESS"
"My Chemistry class should be scheduled biweekly on odd weeks.","SOFT_WEEK_EVENNESS"
"Ensure the French Literature seminar occurs on alternate weeks, beginning with week 2.","SOFT_WEEK_EVENNESS"
"The Cybersecurity lab must take place only during even weeks.","SOFT_WEEK_EVENNESS"
"I'd prefer my Tuesday seminars scheduled for every second week, odd-numbered weeks.","SOFT_WEEK_EVENNESS"

"I want all my lectures on Monday to be consecutive, no breaks in between.","SOFT_CONSECUTIVE_HOURS"
"Please arrange my Physics classes back-to-back on Tuesday.","SOFT_CONSECUTIVE_HOURS"
"Let my Chemistry labs on Wednesday be consecutive from 8:00 to 12:00.","SOFT_CONSECUTIVE_HOURS"
"Ensure my English seminars on Thursday are scheduled consecutively.","SOFT_CONSECUTIVE_HOURS"
"I need all my Friday sessions to be back-to-back with no gaps.","SOFT_CONSECUTIVE_HOURS"
"Make my Art classes on Monday morning consecutive, starting at 9:00.","SOFT_CONSECUTIVE_HOURS"
"Arrange my Tuesday schedule so my Math lectures are continuous.","SOFT_CONSECUTIVE_HOURS"
"Set my Biology labs on Wednesday to run back-to-back from 10:00 to 14:00.","SOFT_CONSECUTIVE_HOURS"
"I prefer my Sociology seminars on Thursday to be consecutive.","SOFT_CONSECUTIVE_HOURS"
"Ensure that my Computer Science classes on Friday run continuously.","SOFT_CONSECUTIVE_HOURS"
"I want my Programming labs on Monday scheduled without gaps.","SOFT_CONSECUTIVE_HOURS"
"Let my History seminars on Tuesday be scheduled back-to-back.","SOFT_CONSECUTIVE_HOURS"
"Keep all my Economics lectures on Wednesday in one continuous block.","SOFT_CONSECUTIVE_HOURS"
"My Philosophy sessions on Thursday should run consecutively.","SOFT_CONSECUTIVE_HOURS"
"Make my Physics labs on Friday morning back-to-back from 9:00 to 12:00.","SOFT_CONSECUTIVE_HOURS"
"Please ensure my sessions on Monday are scheduled in a single block.","SOFT_CONSECUTIVE_HOURS"
"Schedule my Tuesday Chemistry lectures consecutively with no breaks.","SOFT_CONSECUTIVE_HOURS"
"Let my Math labs on Wednesday run continuously from 8:00 to 10:00.","SOFT_CONSECUTIVE_HOURS"
"Make sure my Literature classes on Thursday are back-to-back.","SOFT_CONSECUTIVE_HOURS"
"Ensure my Friday schedule for Sociology is arranged without idle gaps.","SOFT_CONSECUTIVE_HOURS"
"I need my Monday seminars to be scheduled consecutively.","SOFT_CONSECUTIVE_HOURS"
"Arrange my Tuesday sessions so there are no breaks between classes.","SOFT_CONSECUTIVE_HOURS"
"Let my Wednesday Physics lectures run back-to-back from 10:00 to 13:00.","SOFT_CONSECUTIVE_HOURS"
"Make my Thursday labs consecutive, starting at 9:00.","SOFT_CONSECUTIVE_HOURS"
"Ensure my Friday English classes are scheduled continuously.","SOFT_CONSECUTIVE_HOURS"
"I want my Math sessions on Monday morning to run consecutively.","SOFT_CONSECUTIVE_HOURS"
"Please arrange my Chemistry labs on Tuesday to follow each other.","SOFT_CONSECUTIVE_HOURS"
"Keep my Wednesday Biology classes back-to-back.","SOFT_CONSECUTIVE_HOURS"
"Let my Sociology sessions on Thursday morning be scheduled continuously.","SOFT_CONSECUTIVE_HOURS"
"Make my Friday Programming labs consecutive, starting at 8:00.","SOFT_CONSECUTIVE_HOURS"
"Set my Monday schedule to ensure there are no gaps between lectures.","SOFT_CONSECUTIVE_HOURS"
"Let my Tuesday morning classes be back-to-back with no interruptions.","SOFT_CONSECUTIVE_HOURS"
"Keep my Wednesday Math seminars running consecutively from 9:00 to 12:00.","SOFT_CONSECUTIVE_HOURS"
"I need my Thursday Literature lectures scheduled in one continuous block.","SOFT_CONSECUTIVE_HOURS"
"Ensure my Friday Computer Science classes are back-to-back.","SOFT_CONSECUTIVE_HOURS"
"Arrange my Monday labs so there are no idle gaps.","SOFT_CONSECUTIVE_HOURS"
"Let my Tuesday Sociology sessions be scheduled without breaks.","SOFT_CONSECUTIVE_HOURS"
"My Wednesday Chemistry lectures should run continuously.","SOFT_CONSECUTIVE_HOURS"
"Ensure my Thursday History labs are arranged consecutively.","SOFT_CONSECUTIVE_HOURS"
"Make my Friday Economics classes back-to-back from 10:00 to 14:00.","SOFT_CONSECUTIVE_HOURS"
"I want my Monday Programming labs scheduled in a single block.","SOFT_CONSECUTIVE_HOURS"
"Keep my Tuesday Biology classes consecutive, starting at 8:00.","SOFT_CONSECUTIVE_HOURS"
"Set my Wednesday Math labs to run back-to-back from 9:00 to 11:00.","SOFT_CONSECUTIVE_HOURS"
"Ensure my Thursday Literature sessions are continuous with no breaks.","SOFT_CONSECUTIVE_HOURS"
"My Friday Sociology seminars should follow each other without gaps.","SOFT_CONSECUTIVE_HOURS"
"Let my Monday History classes run back-to-back in the afternoon.","SOFT_CONSECUTIVE_HOURS"
"Schedule my Tuesday Physics labs in one uninterrupted block.","SOFT_CONSECUTIVE_HOURS"
"Arrange my Wednesday schedule to ensure all lectures are consecutive.","SOFT_CONSECUTIVE_HOURS"
"Keep my Thursday Chemistry sessions back-to-back from 10:00 to 13:00.","SOFT_CONSECUTIVE_HOURS"
"Ensure my Friday Math classes are arranged consecutively.","SOFT_CONSECUTIVE_HOURS"
"I want to have all my hours consecutive on Monday","SOFT_CONSECUTIVE_HOURS"

"I'm available on Monday from 9:00 to 11:00 for my Math lecture.","SOFT_INTERVAL_AVAILABILITY"
"I can teach on Tuesday between 13:00 and 15:00 for the Physics seminary.","SOFT_INTERVAL_AVAILABILITY"
"I'm free on Wednesday from 10:00 to 12:00, let me know if you need me.","SOFT_INTERVAL_AVAILABILITY"
"I am open for classes on Thursday mornings from 8:00 to 10:00.","SOFT_INTERVAL_AVAILABILITY"
"You can schedule me on Friday from 14:00 to 16:00 for the Biology lab.","SOFT_INTERVAL_AVAILABILITY"
"I'm accessible on Monday afternoons between 15:00 and 17:00.","SOFT_INTERVAL_AVAILABILITY"
"On Tuesday, I am available from 12:00 to 14:00 for any sessions.","SOFT_INTERVAL_AVAILABILITY"
"Feel free to book me on Wednesday from 9:00 to 11:00 for Chemistry.","SOFT_INTERVAL_AVAILABILITY"
"I can take classes on Thursday from 10:00 to 12:00.","SOFT_INTERVAL_AVAILABILITY"
"I am free on Friday mornings from 8:00 to 10:00.","SOFT_INTERVAL_AVAILABILITY"
"Schedule me anywhere on Monday between 9:00 and 11:00.","SOFT_INTERVAL_AVAILABILITY"
"I can teach on Tuesday afternoons from 14:00 to 16:00.","SOFT_INTERVAL_AVAILABILITY"
"Let me know if there's availability on Wednesday from 10:00 to 12:00.","SOFT_INTERVAL_AVAILABILITY"
"I am open for Thursday lectures between 8:00 and 10:00.","SOFT_INTERVAL_AVAILABILITY"
"Feel free to assign me on Friday from 15:00 to 17:00.","SOFT_INTERVAL_AVAILABILITY"
"I prefer to work on Monday mornings between 9:00 and 11:00.","SOFT_INTERVAL_AVAILABILITY"
"On Tuesday, I can take sessions from 10:00 to 12:00.","SOFT_INTERVAL_AVAILABILITY"
"I'm free to teach on Wednesday from 13:00 to 15:00.","SOFT_INTERVAL_AVAILABILITY"
"Slot me in on Thursday mornings from 9:00 to 11:00, if possible.","SOFT_INTERVAL_AVAILABILITY"
"Friday sessions between 8:00 and 10:00 work well for me.","SOFT_INTERVAL_AVAILABILITY"
"I'm available on Monday from 10:00 to 12:00.","SOFT_INTERVAL_AVAILABILITY"
"On Tuesday, I can work from 13:00 to 15:00 for English.","SOFT_INTERVAL_AVAILABILITY"
"I am open to being scheduled on Wednesday from 14:00 to 16:00.","SOFT_INTERVAL_AVAILABILITY"
"I prefer Thursday labs to be scheduled from 9:00 to 11:00.","SOFT_INTERVAL_AVAILABILITY"
"Feel free to book me on Friday from 10:00 to 12:00.","SOFT_INTERVAL_AVAILABILITY"
"I am available Monday between 15:00 and 17:00 for my History class.","SOFT_INTERVAL_AVAILABILITY"
"You can assign me on Tuesday mornings from 9:00 to 11:00.","SOFT_INTERVAL_AVAILABILITY"
"I can teach on Wednesday from 8:00 to 10:00 for Sociology.","SOFT_INTERVAL_AVAILABILITY"
"Thursday mornings from 10:00 to 12:00 are open for me.","SOFT_INTERVAL_AVAILABILITY"
"On Friday, I can be scheduled from 13:00 to 15:00.","SOFT_INTERVAL_AVAILABILITY"
"I'm open to teaching Monday from 9:00 to 11:00.","SOFT_INTERVAL_AVAILABILITY"
"I can work on Tuesday from 8:00 to 10:00 for Computer Science.","SOFT_INTERVAL_AVAILABILITY"
"Wednesday sessions between 10:00 and 12:00 are fine for me.","SOFT_INTERVAL_AVAILABILITY"
"Thursday afternoons from 14:00 to 16:00 work well.","SOFT_INTERVAL_AVAILABILITY"
"I'm available on Friday from 8:00 to 10:00 for the Math lab.","SOFT_INTERVAL_AVAILABILITY"
"I prefer Monday sessions from 10:00 to 12:00 to be assigned.","SOFT_INTERVAL_AVAILABILITY"
"On Tuesday, I'm open from 15:00 to 17:00 for Chemistry.","SOFT_INTERVAL_AVAILABILITY"
"I can teach on Wednesday mornings between 9:00 and 11:00.","SOFT_INTERVAL_AVAILABILITY"
"Thursday from 10:00 to 12:00 is perfect for my History seminar.","SOFT_INTERVAL_AVAILABILITY"
"I am free Friday from 14:00 to 16:00, feel free to book.","SOFT_INTERVAL_AVAILABILITY"
"I'm available Monday from 9:00 to 11:00.","SOFT_INTERVAL_AVAILABILITY"
"On Tuesday, slot me in between 8:00 and 10:00 for Math.","SOFT_INTERVAL_AVAILABILITY"
"Wednesday lectures from 13:00 to 15:00 work well for me.","SOFT_INTERVAL_AVAILABILITY"
"Thursday from 9:00 to 11:00 is when I am available.","SOFT_INTERVAL_AVAILABILITY"
"Friday mornings from 8:00 to 10:00 work for scheduling.","SOFT_INTERVAL_AVAILABILITY"
"I'm free to teach Monday from 10:00 to 12:00.","SOFT_INTERVAL_AVAILABILITY"
"Assign me to Tuesday sessions between 15:00 and 17:00.","SOFT_INTERVAL_AVAILABILITY"
"I am free Wednesday from 14:00 to 16:00 for English.","SOFT_INTERVAL_AVAILABILITY"
"Thursday mornings from 8:00 to 10:00 are fine.","SOFT_INTERVAL_AVAILABILITY"
"I am available Friday between 13:00 and 15:00 for Sociology.","SOFT_INTERVAL_AVAILABILITY"

"I'm not available on Monday between 9:00 and 11:00 for the Physics lecture.","SOFT_INTERVAL_UNAVAILABILITY"
"Please don't schedule me on Tuesday from 14:00 to 16:00 for any classes.","SOFT_INTERVAL_UNAVAILABILITY"
"I can't teach on Wednesday from 10:00 to 12:00, no matter the course.","SOFT_INTERVAL_UNAVAILABILITY"
"I'm unavailable on Thursday from 8:00 to 10:00 for the Biology lab.","SOFT_INTERVAL_UNAVAILABILITY"
"Please avoid scheduling me on Friday between 15:00 and 17:00.","SOFT_INTERVAL_UNAVAILABILITY"
"I am not free on Monday afternoons from 13:00 to 15:00.","SOFT_INTERVAL_UNAVAILABILITY"
"Do not assign me classes on Tuesday from 10:00 to 12:00.","SOFT_INTERVAL_UNAVAILABILITY"
"I cannot work on Wednesday mornings between 9:00 and 11:00.","SOFT_INTERVAL_UNAVAILABILITY"
"I am unavailable Thursday from 14:00 to 16:00.","SOFT_INTERVAL_UNAVAILABILITY"
"Please skip Friday 10:00 to 12:00 for my schedule.","SOFT_INTERVAL_UNAVAILABILITY"
"I can't take any sessions on Monday from 15:00 to 17:00.","SOFT_INTERVAL_UNAVAILABILITY"
"Tuesday lectures between 8:00 and 10:00 won't work for me.","SOFT_INTERVAL_UNAVAILABILITY"
"I'm not available Wednesday from 11:00 to 13:00 for any events.","SOFT_INTERVAL_UNAVAILABILITY"
"Please ensure no classes are assigned to me on Thursday from 9:00 to 11:00.","SOFT_INTERVAL_UNAVAILABILITY"
"I cannot attend sessions on Friday between 13:00 and 15:00.","SOFT_INTERVAL_UNAVAILABILITY"
"I'm not free Monday mornings from 10:00 to 12:00.","SOFT_INTERVAL_UNAVAILABILITY"
"Please avoid assigning me classes on Tuesday from 15:00 to 17:00.","SOFT_INTERVAL_UNAVAILABILITY"
"I cannot work on Wednesday afternoons from 14:00 to 16:00.","SOFT_INTERVAL_UNAVAILABILITY"
"I'm not free Thursday mornings from 10:00 to 12:00.","SOFT_INTERVAL_UNAVAILABILITY"
"Friday from 8:00 to 10:00 is not available for me.","SOFT_INTERVAL_UNAVAILABILITY"
"I can't attend any Monday sessions between 9:00 and 11:00.","SOFT_INTERVAL_UNAVAILABILITY"
"I'm unavailable on Tuesday between 13:00 and 15:00.","SOFT_INTERVAL_UNAVAILABILITY"
"Please leave Wednesday 10:00 to 12:00 free from classes.","SOFT_INTERVAL_UNAVAILABILITY"
"I'm not available on Thursday from 8:00 to 10:00.","SOFT_INTERVAL_UNAVAILABILITY"
"I cannot work Friday from 15:00 to 17:00 for Chemistry labs.","SOFT_INTERVAL_UNAVAILABILITY"
"Please don't assign me any Monday lectures between 14:00 and 16:00.","SOFT_INTERVAL_UNAVAILABILITY"
"I'm not free for classes on Tuesday from 9:00 to 11:00.","SOFT_INTERVAL_UNAVAILABILITY"
"Wednesday afternoons between 12:00 and 14:00 are not possible for me.","SOFT_INTERVAL_UNAVAILABILITY"
"I'm not available Thursday from 11:00 to 13:00.","SOFT_INTERVAL_UNAVAILABILITY"
"Please don't schedule me Friday from 14:00 to 16:00 for any lectures.","SOFT_INTERVAL_UNAVAILABILITY"
"I'm unavailable Monday between 13:00 and 15:00.","SOFT_INTERVAL_UNAVAILABILITY"
"Tuesday mornings between 10:00 and 12:00 don't work for me.","SOFT_INTERVAL_UNAVAILABILITY"
"I can't work on Wednesday from 15:00 to 17:00.","SOFT_INTERVAL_UNAVAILABILITY"
"Thursday 9:00 to 11:00 is not suitable for my schedule.","SOFT_INTERVAL_UNAVAILABILITY"
"Friday from 8:00 to 10:00 is not available for lectures.","SOFT_INTERVAL_UNAVAILABILITY"
"Please don't assign me Monday from 9:00 to 11:00 for Sociology.","SOFT_INTERVAL_UNAVAILABILITY"
"I'm unavailable Tuesday between 14:00 and 16:00.","SOFT_INTERVAL_UNAVAILABILITY"
"Wednesday mornings between 10:00 and 12:00 are unavailable for me.","SOFT_INTERVAL_UNAVAILABILITY"
"I cannot work on Thursday from 13:00 to 15:00.","SOFT_INTERVAL_UNAVAILABILITY"
"Friday from 11:00 to 13:00 is not an option for me.","SOFT_INTERVAL_UNAVAILABILITY"
"I'm not free Monday between 8:00 and 10:00 for classes.","SOFT_INTERVAL_UNAVAILABILITY"
"Tuesday afternoons between 12:00 and 14:00 won't work.","SOFT_INTERVAL_UNAVAILABILITY"
"I am unavailable on Wednesday between 13:00 and 15:00.","SOFT_INTERVAL_UNAVAILABILITY"
"Thursday mornings between 10:00 and 12:00 are not suitable.","SOFT_INTERVAL_UNAVAILABILITY"
"Friday from 14:00 to 16:00 doesn't work for me.","SOFT_INTERVAL_UNAVAILABILITY"
"I'm not available on Monday from 10:00 to 12:00.","SOFT_INTERVAL_UNAVAILABILITY"
"Tuesday mornings between 8:00 and 10:00 are not available.","SOFT_INTERVAL_UNAVAILABILITY"
"I'm unavailable Wednesday afternoons between 14:00 and 16:00.","SOFT_INTERVAL_UNAVAILABILITY"
"Please ensure I'm not scheduled on Thursday from 9:00 to 11:00.","SOFT_INTERVAL_UNAVAILABILITY"
"Friday 10:00 to 12:00 is unavailable for my sessions.","SOFT_INTERVAL_UNAVAILABILITY"

"Ensure the Physics lecture happens before the lab for Group 3A2.","SOFT_LECTURE_BEFORE_LABS"
"The Chemistry lecture should always be scheduled before the lab on Tuesday.","SOFT_LECTURE_BEFORE_LABS"
"I need the Software Engineering lecture to precede the lab for Group 3E1.","SOFT_LECTURE_BEFORE_LABS"
"Can we make sure the Math lecture takes place before the lab?","SOFT_LECTURE_BEFORE_LABS"
"The English lecture must happen before the lab on Wednesday afternoons.","SOFT_LECTURE_BEFORE_LABS"
"Please ensure that my Biology lecture is scheduled before its corresponding lab.","SOFT_LECTURE_BEFORE_LABS"
"I would like the Statistics lecture to precede the lab session on Monday mornings.","SOFT_LECTURE_BEFORE_LABS"
"Make sure the Robotics lecture is held before the lab for Group 1B3.","SOFT_LECTURE_BEFORE_LABS"
"The Programming lecture should come before the lab for all students.","SOFT_LECTURE_BEFORE_LABS"
"Arrange the Calculus lecture ahead of the lab on Fridays.","SOFT_LECTURE_BEFORE_LABS"
"I need the lecture for Advanced Physics to be scheduled before the laboratory session.","SOFT_LECTURE_BEFORE_LABS"
"Ensure that the lecture for Group 3A2 happens before the lab.","SOFT_LECTURE_BEFORE_LABS"
"Please arrange for the Biology lecture to precede the practical session.","SOFT_LECTURE_BEFORE_LABS"
"The Math lecture must be scheduled before the lab every week.","SOFT_LECTURE_BEFORE_LABS"
"Let's ensure the Computer Science lecture is held before the lab on Tuesday.","SOFT_LECTURE_BEFORE_LABS"
"Make sure the Physics lecture is before the lab for Group 3E1.","SOFT_LECTURE_BEFORE_LABS"
"Let the Statistics lecture take place before the lab for Group 1B3.","SOFT_LECTURE_BEFORE_LABS"
"The lecture for Robotics should always be conducted before the lab.","SOFT_LECTURE_BEFORE_LABS"
"Please make sure my Chemistry lecture happens before the laboratory session.","SOFT_LECTURE_BEFORE_LABS"
"I prefer the Advanced Programming lecture to come before the lab.","SOFT_LECTURE_BEFORE_LABS"
"Ensure the Data Science lecture is placed before the lab on Wednesdays.","SOFT_LECTURE_BEFORE_LABS"
"The seminar should take place before the lab for Group 3A2.","SOFT_LECTURE_BEFORE_LABS"
"Let's schedule the Machine Learning lecture before its lab for Group 3E1.","SOFT_LECTURE_BEFORE_LABS"
"Arrange the Statistics lecture ahead of the lab session on Thursday mornings.","SOFT_LECTURE_BEFORE_LABS"
"The Physics lecture for Group 1B3 must precede the laboratory class.","SOFT_LECTURE_BEFORE_LABS"
"Make sure the lecture comes before the lab for Robotics on Fridays.","SOFT_LECTURE_BEFORE_LABS"
"The Software Engineering lecture must always be before the lab.","SOFT_LECTURE_BEFORE_LABS"
"The Programming lecture should precede the lab every week.","SOFT_LECTURE_BEFORE_LABS"
"Schedule the English lecture ahead of the lab on Monday mornings.","SOFT_LECTURE_BEFORE_LABS"
"The Data Science lecture must take place before the lab on Tuesday afternoons.","SOFT_LECTURE_BEFORE_LABS"
"I need the lecture for Biology to be before the lab on Thursday.","SOFT_LECTURE_BEFORE_LABS"
"Let's ensure the Advanced Physics lecture is scheduled before the lab for Group 3A2.","SOFT_LECTURE_BEFORE_LABS"
"The Computer Science lecture should precede the lab for all groups.","SOFT_LECTURE_BEFORE_LABS"
"Ensure the Robotics lecture is ahead of the lab on Monday mornings.","SOFT_LECTURE_BEFORE_LABS"
"The Programming lecture must happen before the lab for Group 3E1.","SOFT_LECTURE_BEFORE_LABS"
"Make sure my Statistics lecture is before the lab for Group 1B3.","SOFT_LECTURE_BEFORE_LABS"
"Let the Chemistry lecture take place ahead of the lab on Wednesday mornings.","SOFT_LECTURE_BEFORE_LABS"
"The Advanced Programming lecture should always precede the lab.","SOFT_LECTURE_BEFORE_LABS"
"The lecture for Math must happen before the lab session every week.","SOFT_LECTURE_BEFORE_LABS"
"Arrange the lecture for Robotics before the lab on Fridays.","SOFT_LECTURE_BEFORE_LABS"
"Ensure the Data Science lecture takes place ahead of the lab for all students.","SOFT_LECTURE_BEFORE_LABS"
"The Machine Learning lecture should precede the lab for Group 3A2.","SOFT_LECTURE_BEFORE_LABS"
"Schedule the Statistics lecture before the lab for Group 3E1.","SOFT_LECTURE_BEFORE_LABS"
"The lecture for Physics must happen ahead of the lab on Monday mornings.","SOFT_LECTURE_BEFORE_LABS"
"I prefer the Biology lecture to be scheduled before the lab for Group 1B3.","SOFT_LECTURE_BEFORE_LABS"
"Ensure that the Robotics lecture is conducted ahead of the lab every week.","SOFT_LECTURE_BEFORE_LABS"
"The Chemistry lecture must always precede the lab session for Group 3E1.","SOFT_LECTURE_BEFORE_LABS"
"Let's schedule the Programming lecture before the lab on Thursdays.","SOFT_LECTURE_BEFORE_LABS"
"Make sure the lecture for Data Science is before the lab for Group 3A2.","SOFT_LECTURE_BEFORE_LABS"
